

Measurement ID,6434
Battery Name,LG M50
Battery Type,
Circuit,MCCD_1256
Program,166 - MSM_Rate_05C
Start Time,8/26/2020 11:58:10 AM
End Time,8/27/2020 8:03:28 AM
Test section,TS006122
Comment,
OrderNo,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,AhAccu,AhPrev,WhAccu,Watt,LogTempPositive,LogTempMid,LogTempNegative,
13,DCH,3.025,58933.196,2,1,MSM_Rate_05C,3.97205,-2.49965,-0.00204,4.29387,19.12627,-9.92955,-0.50000,-0.40000,-0.30000,
13,DCH,8.053,58938.224,2,1,MSM_Rate_05C,3.96204,-2.50001,-0.00557,4.29387,19.11228,-9.90427,-0.50000,-0.40000,-0.30000,
13,DCH,16.583,58946.754,2,1,MSM_Rate_05C,3.95204,-2.49965,-0.01148,4.29387,19.08889,-9.87871,-0.50000,-0.30000,-0.30000,
13,DCH,28.959,58959.130,2,1,MSM_Rate_05C,3.94203,-2.49965,-0.02004,4.29387,19.05511,-9.85398,-0.50000,-0.30000,-0.30000,
13,DCH,47.110,58977.281,2,1,MSM_Rate_05C,3.93203,-2.50001,-0.03273,4.29387,19.00515,-9.83011,-0.50000,-0.30000,-0.20000,
13,DCH,60.043,58990.214,2,1,MSM_Rate_05C,3.92670,-2.50001,-0.04167,4.29387,18.97001,-9.81564,-0.50000,-0.20000,-0.20000,
13,DCH,74.209,59004.380,2,1,MSM_Rate_05C,3.92203,-2.49965,-0.05151,4.29387,18.93139,-9.80370,-0.40000,-0.10000,-0.10000,
13,DCH,116.322,59046.493,2,1,MSM_Rate_05C,3.91202,-2.49965,-0.08067,4.29387,18.81720,-9.77897,-0.40000,0.00000,0.00000,
13,DCH,120.062,59050.233,2,1,MSM_Rate_05C,3.91136,-2.49965,-0.08325,4.29387,18.80710,-9.77702,-0.30000,0.00000,0.00000,
13,DCH,180.033,59110.204,2,1,MSM_Rate_05C,3.90247,-2.49965,-0.12503,4.29387,18.64389,-9.75480,-0.30000,0.30000,0.20000,
13,DCH,183.330,59113.501,2,1,MSM_Rate_05C,3.90202,-2.49965,-0.12726,4.29387,18.63516,-9.75396,-0.30000,0.30000,0.20000,
13,DCH,239.976,59170.147,2,1,MSM_Rate_05C,3.89602,-2.50001,-0.16655,4.29387,18.48200,-9.74008,-0.20000,0.50000,0.30000,
13,DCH,284.610,59214.781,2,1,MSM_Rate_05C,3.89202,-2.49965,-0.19755,4.29387,18.36126,-9.73035,-0.10000,0.60000,0.40000,
13,DCH,300.066,59230.237,2,1,MSM_Rate_05C,3.89079,-2.49965,-0.20830,4.29387,18.31945,-9.72562,-0.10000,0.70000,0.50000,
13,DCH,360.090,59290.261,2,1,MSM_Rate_05C,3.88602,-2.50001,-0.24997,4.29387,18.15742,-9.71368,0.00000,0.90000,0.60000,
13,DCH,412.298,59342.469,2,1,MSM_Rate_05C,3.88201,-2.50001,-0.28622,4.29387,18.01662,-9.70534,0.00000,1.00000,0.70000,
13,DCH,420.031,59350.202,2,1,MSM_Rate_05C,3.88146,-2.49965,-0.29155,4.29387,17.99591,-9.70229,0.00000,1.00000,0.70000,
13,DCH,479.987,59410.158,2,1,MSM_Rate_05C,3.87690,-2.50001,-0.33325,4.29387,17.83415,-9.69228,0.10000,1.10000,0.80000,
13,DCH,540.044,59470.215,2,1,MSM_Rate_05C,3.87223,-2.50001,-0.37501,4.29387,17.67236,-9.68061,0.20000,1.30000,0.90000,
13,DCH,541.899,59472.070,2,1,MSM_Rate_05C,3.87201,-2.50001,-0.37631,4.29387,17.66734,-9.68006,0.20000,1.30000,0.90000,
13,DCH,599.994,59530.165,2,1,MSM_Rate_05C,3.86734,-2.50001,-0.41662,4.29387,17.51135,-9.66839,0.20000,1.40000,1.00000,
13,DCH,660.118,59590.289,2,1,MSM_Rate_05C,3.86212,-2.50001,-0.45832,4.29387,17.35019,-9.65533,0.20000,1.50000,1.10000,
13,DCH,660.264,59590.435,2,1,MSM_Rate_05C,3.86201,-2.49965,-0.45850,4.29387,17.34949,-9.65366,0.20000,1.50000,1.10000,
13,DCH,720.099,59650.270,2,1,MSM_Rate_05C,3.85656,-2.49965,-0.49992,4.29387,17.18963,-9.64143,0.30000,1.50000,1.20000,
13,DCH,764.731,59694.902,2,1,MSM_Rate_05C,3.85200,-2.50001,-0.53104,4.29387,17.06969,-9.63004,0.30000,1.60000,1.20000,
13,DCH,780.098,59710.269,2,1,MSM_Rate_05C,3.85045,-2.50001,-0.54165,4.29387,17.02884,-9.62615,0.30000,1.60000,1.20000,
13,DCH,840.097,59770.268,2,1,MSM_Rate_05C,3.84411,-2.50001,-0.58331,4.29387,16.86855,-9.61031,0.40000,1.70000,1.30000,
13,DCH,858.435,59788.606,2,1,MSM_Rate_05C,3.84200,-2.49965,-0.59609,4.29387,16.81942,-9.60365,0.40000,1.70000,1.30000,
13,DCH,900.063,59830.234,2,1,MSM_Rate_05C,3.83722,-2.49965,-0.62499,4.29387,16.70847,-9.59171,0.40000,1.70000,1.30000,
13,DCH,943.209,59873.380,2,1,MSM_Rate_05C,3.83200,-2.49965,-0.65484,4.29387,16.59398,-9.57893,0.40000,1.80000,1.40000,
13,DCH,959.999,59890.170,2,1,MSM_Rate_05C,3.83000,-2.50001,-0.66653,4.29387,16.54922,-9.57502,0.40000,1.80000,1.40000,
13,DCH,1020.003,59950.174,2,1,MSM_Rate_05C,3.82233,-2.49965,-0.70816,4.29387,16.38992,-9.55448,0.40000,1.90000,1.50000,
13,DCH,1021.931,59952.102,2,1,MSM_Rate_05C,3.82199,-2.50001,-0.70964,4.29387,16.38427,-9.55501,0.40000,1.90000,1.50000,
13,DCH,1080.000,60010.171,2,1,MSM_Rate_05C,3.81421,-2.49965,-0.74993,4.29387,16.23042,-9.53419,0.50000,1.90000,1.50000,
13,DCH,1095.926,60026.097,2,1,MSM_Rate_05C,3.81199,-2.50001,-0.76102,4.29387,16.18815,-9.53001,0.50000,1.90000,1.50000,
13,DCH,1140.078,60070.249,2,1,MSM_Rate_05C,3.80588,-2.50001,-0.79154,4.29387,16.07191,-9.51472,0.50000,2.00000,1.50000,
13,DCH,1166.742,60096.913,2,1,MSM_Rate_05C,3.80199,-2.50001,-0.81016,4.29387,16.00109,-9.50527,0.50000,2.00000,1.50000,
13,DCH,1200.009,60130.180,2,1,MSM_Rate_05C,3.79721,-2.49965,-0.83325,4.29387,15.91334,-9.49169,0.50000,2.00000,1.60000,
13,DCH,1235.124,60165.295,2,1,MSM_Rate_05C,3.79198,-2.50001,-0.85754,4.29387,15.82119,-9.48027,0.50000,2.00000,1.60000,
13,DCH,1260.109,60190.280,2,1,MSM_Rate_05C,3.78831,-2.49965,-0.87492,4.29387,15.75528,-9.47082,0.50000,2.00000,1.60000,
13,DCH,1302.544,60232.715,2,1,MSM_Rate_05C,3.78198,-2.49965,-0.90435,4.29387,15.64388,-9.45526,0.60000,2.10000,1.60000,
13,DCH,1320.002,60250.173,2,1,MSM_Rate_05C,3.77953,-2.49965,-0.91660,4.29387,15.59760,-9.44751,0.60000,2.10000,1.60000,
13,DCH,1370.005,60300.176,2,1,MSM_Rate_05C,3.77198,-2.50001,-0.95127,4.29387,15.46668,-9.42890,0.60000,2.10000,1.60000,
13,DCH,1380.071,60310.242,2,1,MSM_Rate_05C,3.77064,-2.50001,-0.95819,4.29387,15.44060,-9.42528,0.60000,2.10000,1.70000,
13,DCH,1437.799,60367.970,2,1,MSM_Rate_05C,3.76197,-2.49965,-0.99830,4.29387,15.28953,-9.40524,0.60000,2.10000,1.70000,
13,DCH,1439.977,60370.148,2,1,MSM_Rate_05C,3.76175,-2.50001,-0.99981,4.29387,15.28383,-9.40441,0.60000,2.10000,1.70000,
13,DCH,1500.012,60430.183,2,1,MSM_Rate_05C,3.75297,-2.49965,-1.04162,4.29387,15.12675,-9.38111,0.60000,2.10000,1.70000,
13,DCH,1506.322,60436.493,2,1,MSM_Rate_05C,3.75197,-2.50001,-1.04600,4.29387,15.11032,-9.37995,0.60000,2.10000,1.70000,
13,DCH,1559.989,60490.160,2,1,MSM_Rate_05C,3.74430,-2.50001,-1.08323,4.29387,14.97076,-9.36078,0.60000,2.10000,1.70000,
13,DCH,1576.315,60506.486,2,1,MSM_Rate_05C,3.74197,-2.49965,-1.09452,4.29387,14.92850,-9.35388,0.60000,2.10000,1.70000,
13,DCH,1620.067,60550.238,2,1,MSM_Rate_05C,3.73585,-2.50001,-1.12484,4.29387,14.81514,-9.33832,0.60000,2.10000,1.70000,
13,DCH,1647.961,60578.132,2,1,MSM_Rate_05C,3.73196,-2.50001,-1.14428,4.29387,14.74256,-9.32994,0.60000,2.10000,1.70000,
13,DCH,1680.092,60610.263,2,1,MSM_Rate_05C,3.72763,-2.50001,-1.16663,4.29387,14.65919,-9.31910,0.60000,2.20000,1.70000,
13,DCH,1721.262,60651.433,2,1,MSM_Rate_05C,3.72196,-2.49965,-1.19525,4.29387,14.55258,-9.30359,0.60000,2.20000,1.70000,
13,DCH,1740.016,60670.187,2,1,MSM_Rate_05C,3.71951,-2.49965,-1.20827,4.29387,14.50413,-9.29748,0.60000,2.20000,1.70000,
13,DCH,1795.592,60725.763,2,1,MSM_Rate_05C,3.71196,-2.50001,-1.24674,4.29387,14.36121,-9.28020,0.60000,2.10000,1.70000,
13,DCH,1800.052,60730.223,2,1,MSM_Rate_05C,3.71140,-2.50001,-1.24982,4.29387,14.34976,-9.27720,0.60000,2.10000,1.70000,
13,DCH,1860.022,60790.193,2,1,MSM_Rate_05C,3.70340,-2.50001,-1.29157,4.29387,14.19499,-9.25852,0.60000,2.10000,1.70000,
13,DCH,1870.569,60800.740,2,1,MSM_Rate_05C,3.70195,-2.50001,-1.29885,4.29387,14.16801,-9.25386,0.60000,2.20000,1.70000,
13,DCH,1919.975,60850.146,2,1,MSM_Rate_05C,3.69550,-2.50001,-1.33311,4.29387,14.04130,-9.23879,0.60000,2.10000,1.70000,
13,DCH,1946.474,60876.645,2,1,MSM_Rate_05C,3.69195,-2.50001,-1.35154,4.29387,13.97322,-9.23018,0.60000,2.20000,1.70000,
13,DCH,1980.003,60910.174,2,1,MSM_Rate_05C,3.68750,-2.50001,-1.37482,4.29387,13.88732,-9.21906,0.60000,2.20000,1.70000,
13,DCH,2021.978,60952.149,2,1,MSM_Rate_05C,3.68194,-2.50001,-1.40400,4.29387,13.77981,-9.20517,0.60000,2.20000,1.80000,
13,DCH,2040.010,60970.181,2,1,MSM_Rate_05C,3.67950,-2.50001,-1.41659,4.29387,13.73348,-9.19878,0.60000,2.20000,1.80000,
13,DCH,2096.313,61026.484,2,1,MSM_Rate_05C,3.67194,-2.49965,-1.45569,4.29387,13.58976,-9.17857,0.60000,2.20000,1.80000,
13,DCH,2100.096,61030.267,2,1,MSM_Rate_05C,3.67150,-2.49965,-1.45816,4.29387,13.58068,-9.17877,0.60000,2.20000,1.80000,
13,DCH,2160.030,61090.201,2,1,MSM_Rate_05C,3.66327,-2.50001,-1.49989,4.29387,13.42762,-9.15717,0.60000,2.20000,1.80000,
13,DCH,2169.634,61099.805,2,1,MSM_Rate_05C,3.66194,-2.50001,-1.50656,4.29387,13.40320,-9.15515,0.60000,2.20000,1.80000,
13,DCH,2220.108,61150.279,2,1,MSM_Rate_05C,3.65505,-2.50001,-1.54164,4.29387,13.27487,-9.13765,0.60000,2.20000,1.80000,
13,DCH,2241.416,61171.587,2,1,MSM_Rate_05C,3.65193,-2.49965,-1.55638,4.29387,13.22100,-9.12856,0.60000,2.20000,1.80000,
13,DCH,2280.023,61210.194,2,1,MSM_Rate_05C,3.64649,-2.49965,-1.58324,4.29387,13.12299,-9.11494,0.60000,2.20000,1.80000,
13,DCH,2311.686,61241.857,2,1,MSM_Rate_05C,3.64193,-2.50001,-1.60520,4.29387,13.04295,-9.10383,0.70000,2.30000,1.80000,
13,DCH,2339.992,61270.163,2,1,MSM_Rate_05C,3.63782,-2.49965,-1.62487,4.29387,12.97137,-9.09327,0.70000,2.30000,1.80000,
13,DCH,2380.241,61310.412,2,1,MSM_Rate_05C,3.63193,-2.50001,-1.65281,4.29387,12.86982,-9.08013,0.70000,2.20000,1.80000,
13,DCH,2400.122,61330.293,2,1,MSM_Rate_05C,3.62904,-2.50001,-1.66651,4.29387,12.82005,-9.07262,0.70000,2.20000,1.80000,
13,DCH,2447.322,61377.493,2,1,MSM_Rate_05C,3.62192,-2.50001,-1.69934,4.29387,12.70105,-9.05512,0.70000,2.30000,1.80000,
13,DCH,2460.023,61390.194,2,1,MSM_Rate_05C,3.62015,-2.50001,-1.70816,4.29387,12.66912,-9.04909,0.70000,2.30000,1.80000,
13,DCH,2513.525,61443.696,2,1,MSM_Rate_05C,3.61192,-2.49965,-1.74536,4.29387,12.53459,-9.03011,0.70000,2.30000,1.80000,
13,DCH,2520.079,61450.250,2,1,MSM_Rate_05C,3.61103,-2.50001,-1.74980,4.29387,12.51854,-9.02733,0.70000,2.30000,1.80000,
13,DCH,2578.100,61508.271,2,1,MSM_Rate_05C,3.60192,-2.50001,-1.79023,4.29387,12.37273,-9.00482,0.70000,2.30000,1.80000,
13,DCH,2580.123,61510.294,2,1,MSM_Rate_05C,3.60158,-2.50001,-1.79153,4.29387,12.36808,-9.00427,0.70000,2.30000,1.80000,
13,DCH,2640.103,61570.274,2,1,MSM_Rate_05C,3.59225,-2.50001,-1.83316,4.29387,12.21831,-8.97936,0.70000,2.30000,1.80000,
13,DCH,2641.674,61571.845,2,1,MSM_Rate_05C,3.59191,-2.49965,-1.83428,4.29387,12.21429,-8.97880,0.70000,2.30000,1.80000,
13,DCH,2700.151,61630.322,2,1,MSM_Rate_05C,3.58269,-2.50001,-1.87490,4.29387,12.06857,-8.95675,0.70000,2.30000,1.80000,
13,DCH,2704.567,61634.738,2,1,MSM_Rate_05C,3.58191,-2.50001,-1.87803,4.29387,12.05737,-8.95480,0.70000,2.30000,1.80000,
13,DCH,2760.019,61690.190,2,1,MSM_Rate_05C,3.57313,-2.49965,-1.91656,4.29387,11.91953,-8.93157,0.70000,2.40000,1.90000,
13,DCH,2767.001,61697.172,2,1,MSM_Rate_05C,3.57191,-2.49965,-1.92137,4.29387,11.90235,-8.92879,0.70000,2.40000,1.90000,
13,DCH,2820.033,61750.204,2,1,MSM_Rate_05C,3.56346,-2.49965,-1.95823,4.29387,11.77083,-8.90740,0.70000,2.30000,1.90000,
13,DCH,2828.910,61759.081,2,1,MSM_Rate_05C,3.56190,-2.49965,-1.96440,4.29387,11.74886,-8.90351,0.70000,2.30000,1.90000,
13,DCH,2879.999,61810.170,2,1,MSM_Rate_05C,3.55379,-2.49965,-1.99983,4.29387,11.62282,-8.88323,0.70000,2.40000,1.90000,
13,DCH,2890.945,61821.116,2,1,MSM_Rate_05C,3.55190,-2.50001,-2.00748,4.29387,11.59564,-8.87978,0.70000,2.40000,1.90000,
13,DCH,2939.957,61870.128,2,1,MSM_Rate_05C,3.54412,-2.50001,-2.04143,4.29387,11.47517,-8.86033,0.70000,2.40000,1.90000,
13,DCH,2953.137,61883.308,2,1,MSM_Rate_05C,3.54190,-2.49965,-2.05062,4.29387,11.44261,-8.85350,0.70000,2.30000,1.90000,
13,DCH,2999.997,61930.168,2,1,MSM_Rate_05C,3.53445,-2.49965,-2.08310,4.29387,11.32771,-8.83488,0.70000,2.30000,1.90000,
13,DCH,3015.436,61945.607,2,1,MSM_Rate_05C,3.53189,-2.49965,-2.09378,4.29387,11.28996,-8.82877,0.70000,2.40000,1.90000,
13,DCH,3060.070,61990.241,2,1,MSM_Rate_05C,3.52489,-2.49965,-2.12477,4.29387,11.18060,-8.81099,0.70000,2.40000,1.90000,
13,DCH,3078.712,62008.883,2,1,MSM_Rate_05C,3.52189,-2.49965,-2.13782,4.29387,11.13464,-8.80377,0.70000,2.40000,1.90000,
13,DCH,3120.032,62050.203,2,1,MSM_Rate_05C,3.51555,-2.49965,-2.16646,4.29387,11.03384,-8.78765,0.70000,2.40000,1.90000,
13,DCH,3142.953,62073.124,2,1,MSM_Rate_05C,3.51189,-2.49965,-2.18242,4.29387,10.97776,-8.77848,0.70000,2.40000,1.90000,
13,DCH,3180.131,62110.302,2,1,MSM_Rate_05C,3.50622,-2.50001,-2.20815,4.29387,10.88747,-8.76557,0.70000,2.40000,1.90000,
13,DCH,3208.398,62138.569,2,1,MSM_Rate_05C,3.50188,-2.50001,-2.22779,4.29387,10.81868,-8.75376,0.70000,2.40000,1.90000,
13,DCH,3240.070,62170.241,2,1,MSM_Rate_05C,3.49721,-2.50001,-2.24981,4.29387,10.74160,-8.74181,0.70000,2.40000,1.90000,
13,DCH,3276.369,62206.540,2,1,MSM_Rate_05C,3.49188,-2.50001,-2.27511,4.29387,10.65320,-8.72972,0.70000,2.40000,1.90000,
13,DCH,3300.031,62230.202,2,1,MSM_Rate_05C,3.48854,-2.50001,-2.29147,4.29387,10.59609,-8.72139,0.70000,2.40000,1.90000,
13,DCH,3346.762,62276.933,2,1,MSM_Rate_05C,3.48188,-2.50001,-2.32393,4.29387,10.48297,-8.70499,0.80000,2.40000,2.00000,
13,DCH,3360.132,62290.303,2,1,MSM_Rate_05C,3.47999,-2.50001,-2.33314,4.29387,10.45089,-8.69902,0.70000,2.40000,2.00000,
13,DCH,3419.454,62349.625,2,1,MSM_Rate_05C,3.47187,-2.49965,-2.37433,4.29387,10.30774,-8.67999,0.70000,2.40000,1.90000,
13,DCH,3419.985,62350.156,2,1,MSM_Rate_05C,3.47187,-2.50001,-2.37476,4.29387,10.30624,-8.67971,0.70000,2.40000,1.90000,
13,DCH,3480.052,62410.223,2,1,MSM_Rate_05C,3.46398,-2.49965,-2.41647,4.29387,10.16158,-8.65874,0.80000,2.50000,2.00000,
13,DCH,3495.732,62425.903,2,1,MSM_Rate_05C,3.46187,-2.49965,-2.42743,4.29387,10.12362,-8.65346,0.80000,2.50000,2.00000,
13,DCH,3539.963,62470.134,2,1,MSM_Rate_05C,3.45620,-2.50001,-2.45803,4.29387,10.01780,-8.63957,0.80000,2.50000,2.00000,
13,DCH,3574.377,62504.548,2,1,MSM_Rate_05C,3.45186,-2.50001,-2.48190,4.29387,9.93533,-8.62997,0.80000,2.50000,2.00000,
13,DCH,3600.054,62530.225,2,1,MSM_Rate_05C,3.44875,-2.49965,-2.49983,4.29387,9.87347,-8.62067,0.80000,2.50000,2.00000,
13,DCH,3656.437,62586.608,2,1,MSM_Rate_05C,3.44186,-2.50001,-2.53896,4.29387,9.73865,-8.60372,0.80000,2.50000,2.00000,
13,DCH,3660.008,62590.179,2,1,MSM_Rate_05C,3.44153,-2.49965,-2.54140,4.29387,9.73026,-8.60385,0.80000,2.50000,2.00000,
13,DCH,3720.002,62650.173,2,1,MSM_Rate_05C,3.43441,-2.50001,-2.58304,4.29387,9.58710,-8.58579,0.80000,2.50000,2.00000,
13,DCH,3740.696,62670.867,2,1,MSM_Rate_05C,3.43186,-2.49965,-2.59754,4.29387,9.53734,-8.57844,0.80000,2.50000,2.00000,
13,DCH,3780.012,62710.183,2,1,MSM_Rate_05C,3.42741,-2.49965,-2.62484,4.29387,9.44370,-8.56733,0.80000,2.50000,2.00000,
13,DCH,3827.528,62757.699,2,1,MSM_Rate_05C,3.42185,-2.49965,-2.65769,4.29387,9.33119,-8.55371,0.80000,2.50000,2.00000,
13,DCH,3840.027,62770.198,2,1,MSM_Rate_05C,3.42052,-2.50001,-2.66637,4.29387,9.30149,-8.55133,0.80000,2.50000,2.00000,
13,DCH,3899.997,62830.168,2,1,MSM_Rate_05C,3.41374,-2.49965,-2.70802,4.29387,9.15920,-8.53315,0.80000,2.50000,2.00000,
13,DCH,3916.067,62846.238,2,1,MSM_Rate_05C,3.41185,-2.49965,-2.71917,4.29387,9.12112,-8.52871,0.80000,2.60000,2.00000,
13,DCH,3960.062,62890.233,2,1,MSM_Rate_05C,3.40707,-2.49965,-2.74975,4.29387,9.01689,-8.51743,0.80000,2.60000,2.00000,
13,DCH,4005.884,62936.055,2,1,MSM_Rate_05C,3.40185,-2.50001,-2.78167,4.29387,8.90820,-8.50465,0.80000,2.60000,2.10000,
13,DCH,4019.997,62950.168,2,1,MSM_Rate_05C,3.40029,-2.49965,-2.79148,4.29387,8.87482,-8.49954,0.80000,2.60000,2.10000,
13,DCH,4079.996,63010.167,2,1,MSM_Rate_05C,3.39362,-2.50001,-2.83315,4.29387,8.73330,-8.48408,0.80000,2.60000,2.10000,
13,DCH,4095.539,63025.710,2,1,MSM_Rate_05C,3.39184,-2.49965,-2.84394,4.29387,8.69668,-8.47842,0.80000,2.60000,2.10000,
13,DCH,4140.129,63070.300,2,1,MSM_Rate_05C,3.38695,-2.49965,-2.87476,4.29387,8.59221,-8.46620,0.80000,2.60000,2.10000,
13,DCH,4185.450,63115.621,2,1,MSM_Rate_05C,3.38184,-2.49965,-2.90637,4.29387,8.48522,-8.45342,0.80000,2.60000,2.10000,
13,DCH,4200.007,63130.178,2,1,MSM_Rate_05C,3.38028,-2.50001,-2.91648,4.29387,8.45105,-8.45074,0.80000,2.70000,2.10000,
13,DCH,4260.023,63190.194,2,1,MSM_Rate_05C,3.37350,-2.49965,-2.95809,4.29387,8.31055,-8.43258,0.80000,2.60000,2.10000,
13,DCH,4274.275,63204.446,2,1,MSM_Rate_05C,3.37184,-2.49965,-2.96805,4.29387,8.27694,-8.42841,0.80000,2.70000,2.10000,
13,DCH,4319.995,63250.166,2,1,MSM_Rate_05C,3.36672,-2.49965,-2.99974,4.29387,8.17018,-8.41563,0.80000,2.70000,2.10000,
13,DCH,4362.166,63292.337,2,1,MSM_Rate_05C,3.36183,-2.49965,-3.02908,4.29387,8.07145,-8.40341,0.80000,2.70000,2.10000,
13,DCH,4380.090,63310.261,2,1,MSM_Rate_05C,3.35983,-2.49965,-3.04142,4.29387,8.03000,-8.39840,0.80000,2.70000,2.10000,
13,DCH,4440.064,63370.235,2,1,MSM_Rate_05C,3.35283,-2.50001,-3.08310,4.29387,7.89009,-8.38210,0.80000,2.70000,2.20000,
13,DCH,4448.421,63378.592,2,1,MSM_Rate_05C,3.35183,-2.49965,-3.08889,4.29387,7.87070,-8.37868,0.80000,2.80000,2.20000,
13,DCH,4500.085,63430.256,2,1,MSM_Rate_05C,3.34583,-2.49965,-3.12479,4.29387,7.75048,-8.36340,0.80000,2.80000,2.20000,
13,DCH,4532.622,63462.793,2,1,MSM_Rate_05C,3.34183,-2.49965,-3.14744,4.29387,7.67472,-8.35340,0.80000,2.70000,2.20000,
13,DCH,4560.072,63490.243,2,1,MSM_Rate_05C,3.33860,-2.50001,-3.16646,4.29387,7.61119,-8.34654,0.90000,2.80000,2.20000,
13,DCH,4614.701,63544.872,2,1,MSM_Rate_05C,3.33182,-2.50001,-3.20440,4.29387,7.48467,-8.32986,0.90000,2.80000,2.20000,
13,DCH,4620.021,63550.192,2,1,MSM_Rate_05C,3.33116,-2.50001,-3.20809,4.29387,7.47236,-8.32820,0.90000,2.80000,2.20000,
13,DCH,4680.037,63610.208,2,1,MSM_Rate_05C,3.32360,-2.50001,-3.24967,4.29387,7.33400,-8.30902,0.90000,2.90000,2.20000,
13,DCH,4693.722,63623.893,2,1,MSM_Rate_05C,3.32182,-2.49965,-3.25925,4.29387,7.30219,-8.30485,0.90000,2.90000,2.20000,
13,DCH,4740.133,63670.304,2,1,MSM_Rate_05C,3.31593,-2.49965,-3.29148,4.29387,7.19522,-8.28866,0.90000,2.90000,2.30000,
13,DCH,4770.517,63700.688,2,1,MSM_Rate_05C,3.31182,-2.49965,-3.31263,4.29387,7.12513,-8.27838,0.90000,2.90000,2.30000,
13,DCH,4800.005,63730.176,2,1,MSM_Rate_05C,3.30793,-2.50001,-3.33302,4.29387,7.05762,-8.26984,0.90000,2.90000,2.30000,
13,DCH,4844.141,63774.312,2,1,MSM_Rate_05C,3.30181,-2.49965,-3.36375,4.29387,6.95606,-8.25337,0.90000,3.00000,2.30000,
13,DCH,4859.999,63790.170,2,1,MSM_Rate_05C,3.29959,-2.50001,-3.37478,4.29387,6.91967,-8.24900,0.90000,3.00000,2.30000,
13,DCH,4915.217,63845.388,2,1,MSM_Rate_05C,3.29181,-2.49965,-3.41299,4.29387,6.79374,-8.22865,1.00000,3.00000,2.40000,
13,DCH,4920.019,63850.190,2,1,MSM_Rate_05C,3.29114,-2.49965,-3.41639,4.29387,6.78255,-8.22816,1.00000,3.00000,2.40000,
13,DCH,4980.115,63910.286,2,1,MSM_Rate_05C,3.28225,-2.50001,-3.45804,4.29387,6.64564,-8.20565,1.00000,3.00000,2.40000,
13,DCH,4982.872,63913.043,2,1,MSM_Rate_05C,3.28181,-2.49965,-3.46002,4.29387,6.63916,-8.20336,1.00000,3.00000,2.40000,
13,DCH,5040.071,63970.242,2,1,MSM_Rate_05C,3.27302,-2.50001,-3.49979,4.29387,6.50879,-8.18259,1.00000,3.10000,2.40000,
13,DCH,5047.252,63977.423,2,1,MSM_Rate_05C,3.27180,-2.50001,-3.50479,4.29387,6.49243,-8.17953,1.00000,3.10000,2.40000,
13,DCH,5100.000,64030.171,2,1,MSM_Rate_05C,3.26335,-2.49965,-3.54137,4.29387,6.37293,-8.15724,1.00000,3.10000,2.40000,
13,DCH,5108.931,64039.102,2,1,MSM_Rate_05C,3.26180,-2.50001,-3.54764,4.29387,6.35247,-8.15452,1.00000,3.20000,2.50000,
13,DCH,5160.036,64090.207,2,1,MSM_Rate_05C,3.25313,-2.49965,-3.58299,4.29387,6.23729,-8.13168,1.00000,3.20000,2.50000,
13,DCH,5167.321,64097.492,2,1,MSM_Rate_05C,3.25180,-2.49965,-3.58813,4.29387,6.22059,-8.12979,1.00000,3.20000,2.50000,
13,DCH,5220.026,64150.197,2,1,MSM_Rate_05C,3.24235,-2.49965,-3.62474,4.29387,6.10170,-8.10473,1.00000,3.20000,2.60000,
13,DCH,5222.550,64152.721,2,1,MSM_Rate_05C,3.24179,-2.49965,-3.62653,4.29387,6.09590,-8.10334,1.00000,3.20000,2.50000,
13,DCH,5274.936,64205.107,2,1,MSM_Rate_05C,3.23179,-2.50001,-3.66287,4.29387,5.97829,-8.07950,1.10000,3.30000,2.60000,
13,DCH,5280.024,64210.195,2,1,MSM_Rate_05C,3.23090,-2.50001,-3.66644,4.29387,5.96673,-8.07727,1.10000,3.30000,2.60000,
13,DCH,5324.149,64254.320,2,1,MSM_Rate_05C,3.22178,-2.50001,-3.69708,4.29387,5.86790,-8.05449,1.10000,3.30000,2.60000,
13,DCH,5340.023,64270.194,2,1,MSM_Rate_05C,3.21845,-2.50001,-3.70807,4.29387,5.83249,-8.04615,1.10000,3.40000,2.60000,
13,DCH,5370.361,64300.532,2,1,MSM_Rate_05C,3.21178,-2.50001,-3.72914,4.29387,5.76475,-8.02948,1.10000,3.40000,2.70000,
13,DCH,5400.108,64330.279,2,1,MSM_Rate_05C,3.20500,-2.50001,-3.74974,4.29387,5.69865,-8.01253,1.10000,3.50000,2.70000,
13,DCH,5413.503,64343.674,2,1,MSM_Rate_05C,3.20178,-2.50001,-3.75909,4.29387,5.66870,-8.00475,1.10000,3.40000,2.70000,
13,DCH,5454.095,64384.266,2,1,MSM_Rate_05C,3.19177,-2.49965,-3.78726,4.29387,5.57866,-7.97832,1.10000,3.50000,2.80000,
13,DCH,5460.092,64390.263,2,1,MSM_Rate_05C,3.19022,-2.50001,-3.79141,4.29387,5.56540,-7.97557,1.10000,3.50000,2.80000,
13,DCH,5491.741,64421.912,2,1,MSM_Rate_05C,3.18177,-2.50001,-3.81334,4.29387,5.49553,-7.95473,1.10000,3.50000,2.80000,
13,DCH,5520.170,64450.341,2,1,MSM_Rate_05C,3.17388,-2.50001,-3.83306,4.29387,5.43286,-7.93359,1.20000,3.60000,2.80000,
